Date,Company_ID,Company_Name,Current_Ratio,Quick_Ratio,Leverage_Ratio,Profit_Margin,Credit_Risk_Score,Liquidity_Ratio,Market_Volatility_Exposure,GDP Growth rate,CPI Inflation index,Policy Repo rate,Unemployment Rate(%),Money Supply (M2)(000'Billion),Stock Market Index(Monthly_Close),Stock Market Index(Monthly_Return),Stock Market Index(Monthly_Volatility),VIX(Monthly_Close),VIX(Monthly_Return),VIX(Monthly_Volatility),10-Year Government Bond Yield,AAA Corporate Bond Yield,Government Bond Yield (%) (10Y benchmark),Corporate Bond Spread,Exchange Rate (USD/INR)(Monthly_Close),Exchange Rate (USD/INR)(Monthly_Return),Exchange Rate (USD/INR)(Monthly_Volatility)
01-02-2022,C1,Alpha Holdings Ltd,2.356297953,2.023836768,2.047834485,0.090342942,67.02590288,2.140144364,1.103614036,0.55495,166.1,6.5,8.2,52.3,16793.90039,-0.031485234,0.017807346,30.14999962,0.214256936,0.092316826,6.75,4.43,3.53,0.9,75.06800079,0.000580828,0.004529114
01-03-2022,C1,Alpha Holdings Ltd,2.402579709,1.86996244,1.787310952,0.084799895,55.21818905,2.181160107,1.812792516,0.55495,167.7,6.5,8.2,52.9,17464.75,0.039946028,0.012457722,20.55999947,-0.318076294,0.063051342,6.82,4.43,3.53,0.9,75.82779694,0.010313041,0.004674373
01-04-2022,C1,Alpha Holdings Ltd,1.868953958,1.950769338,2.398276846,0.087646261,60.53154716,1.511879494,1.097404633,0.87155,170.1,6.5,7.6,54.7,17102.55078,-0.020738872,0.011981927,33.40000153,0.624513735,0.102460715,7.11,4.43,3.53,0.9,76.58899689,0.010070746,0.002825949
01-05-2022,C1,Alpha Holdings Ltd,2.081381847,2.052672918,2.736327205,0.087740836,67.65820079,2.099303695,1.755263929,0.87155,171.7,6.5,7.6,55.1,16584.55078,-0.03028788,0.014565398,26.19000053,-0.215868283,0.090675768,7.39,4.43,3.53,0.9,77.52089691,0.01224842,0.003792884
01-06-2022,C1,Alpha Holdings Ltd,1.994690424,2.182768816,2.644301779,0.087937211,67.53289252,1.083474888,1.385698382,0.87155,172.6,6.5,7.6,54.6,15780.25,-0.048496989,0.010682585,28.70999908,0.096219874,0.071277263,7.53,4.43,3.53,0.9,78.89830017,0.017687044,0.002545152
01-07-2022,C1,Alpha Holdings Ltd,2.216761008,1.921390428,2.213520625,0.093325206,66.50769623,2.308748541,1.687144794,2.10714,173.4,6.5,7.2,55.2,17158.25,0.087324345,0.007756215,21.32999992,-0.257053271,0.042677836,7.4,4.43,3.53,0.9,79.57150269,0.008561394,0.002517246
01-08-2022,C1,Alpha Holdings Ltd,1.759949767,1.862731822,1.872173212,0.150639987,66.85310485,1.610178987,1.408946328,2.10714,174.3,6.5,7.2,54.7,17759.30078,0.035029842,0.008963629,25.87000084,0.212845801,0.063020935,7.27,4.43,3.53,0.9,79.68229675,0.001526157,0.003499847
01-09-2022,C1,Alpha Holdings Ltd,2.538146036,1.983880862,2.434323596,0.107619031,61.91268849,2.214326936,1.533053511,2.10714,175.3,6.5,7.2,54.3,17094.34961,-0.037442418,0.009618487,31.62000084,0.222265165,0.056358946,7.28,4.43,3.53,0.9,81.48059845,0.02246188,0.003567526
01-10-2022,C1,Alpha Holdings Ltd,2.051619319,2.008667868,2.199416766,0.126559945,57.61841745,2.043054593,1.667714868,1.45783,176.7,6.5,7.9,55.3,18012.19922,0.053693158,0.008938773,25.87999916,-0.181530725,0.033213475,7.46,4.43,3.53,0.9,82.23919678,0.009427712,0.003986396
01-11-2022,C1,Alpha Holdings Ltd,2.103112111,2.048638071,2.414945088,0.085811756,65.69494318,2.092536839,1.516272047,1.45783,176.5,6.5,7.9,55.4,18758.34961,0.041424725,0.006074589,20.57999992,-0.204791322,0.04202735,7.36,4.43,3.53,0.9,81.63089752,-0.007254998,0.003994627
01-12-2022,C1,Alpha Holdings Ltd,1.999618519,1.93779507,2.15947506,0.097926686,69.73029355,1.531166577,1.643319999,1.45783,175.7,6.5,7.9,55.7,18105.30078,-0.034813768,0.007113296,21.67000008,0.05296405,0.057496726,7.29,4.43,3.53,0.9,82.83509827,0.01473358,0.002841394
01-01-2023,C1,Alpha Holdings Ltd,1.923144936,1.892840152,1.759166853,0.136291847,67.12814637,1.942958188,1.621182566,2.55922,176.5,6.5,7.7,56.4,17662.15039,-0.024476279,0.007427113,19.39999962,-0.104753136,0.046730825,7.39,4.74,4.22,0.52,81.57990265,-0.015168788,0.003004665
01-02-2023,C1,Alpha Holdings Ltd,2.220173112,1.863820105,2.05837674,0.097832926,60.1066674,1.425747344,1.229748568,2.55922,176.8,6.5,7.7,57.9,17303.94922,-0.020280723,0.006329952,20.70000076,0.06701037,0.058990091,7.33,4.74,4.22,0.52,82.65200043,0.013117107,0.002446221
01-03-2023,C1,Alpha Holdings Ltd,2.013498746,2.024228278,2.029723137,0.145171719,64.71336318,2.050985699,1.322203659,2.55922,177.2,6.5,7.7,57.8,17359.75,0.003224743,0.008509908,18.70000076,-0.096618354,0.076792441,7.36,4.74,4.22,0.52,82.10050201,-0.006611399,0.00273817
01-04-2023,C1,Alpha Holdings Ltd,2.485800042,1.976943426,2.02386263,0.094712421,68.13052353,2.537403305,1.704966852,2.92995,178.1,6.5,7.5,59,18065,0.040625585,0.004146716,15.77999973,-0.156149781,0.045911656,7.18,4.74,4.22,0.52,81.76509857,-0.004061191,0.001836024
01-05-2023,C1,Alpha Holdings Ltd,2.16927531,1.995298572,1.532945948,0.09673466,60.88081513,1.685102145,1.381506212,2.92995,179.1,6.5,7.5,59,18534.40039,0.025983968,0.005531457,17.94000053,0.136882182,0.06037725,7.01,4.74,4.22,0.52,82.68389893,0.011204316,0.00157288
01-06-2023,C1,Alpha Holdings Ltd,1.985048813,1.727848307,1.954122408,0.078294286,59.43548349,1.433094739,1.851406861,2.92995,181,6.5,7.5,61,19189.05078,0.035320829,0.00496,13.59000015,-0.24247493,0.049387763,7.05,4.74,4.22,0.52,82.07540131,-0.007363229,0.001448549
01-07-2023,C1,Alpha Holdings Ltd,1.594639349,1.253558392,3.186951558,0.138129965,77.78850947,1.545463969,1.804929799,2.05518,186.3,6.5,7,58.9,19753.80078,0.029430846,0.005398095,13.63000011,0.002943338,0.045958495,7.11,4.74,4.22,0.52,82.25279999,0.002215091,0.00236546
01-08-2023,C1,Alpha Holdings Ltd,2.468411542,2.075268561,2.36797479,0.102111288,60.58455054,2.127157838,1.994790451,2.05518,186.2,6.5,7,58.3,19253.80078,-0.025311585,0.004419414,13.56999969,-0.004402085,0.060683801,7.18,4.74,4.22,0.52,82.70040131,0.005481056,0.00220252
01-09-2023,C1,Alpha Holdings Ltd,2.048226457,1.903637971,1.813602682,0.111526714,57.51132488,1.803258033,1.634047213,2.05518,184.1,6.5,7,58.1,19638.30078,0.019970083,0.005752863,17.52000046,0.291083335,0.059071077,7.17,4.74,4.22,0.52,83.19300079,0.005968459,0.001699358
01-10-2023,C1,Alpha Holdings Ltd,1.652316382,2.074569621,2.448603835,0.117257633,67.50603726,1.154652236,1.692383974,1.81234,185.3,6.5,6.7,58.7,19079.59961,-0.028449568,0.006953277,18.13999939,0.035388066,0.072566599,7.35,4.74,4.22,0.52,83.29650116,0.001272979,0.00167998
01-11-2023,C1,Alpha Holdings Ltd,1.778810968,1.811369955,2.459539886,0.105568841,69.84383363,1.964233587,0.962457401,1.81234,186.3,6.5,6.7,59.8,20133.15039,0.055218705,0.004525256,12.92000008,-0.287761824,0.035741394,7.27,4.74,4.22,0.52,83.33029938,0.000950019,0.007199696
01-12-2023,C1,Alpha Holdings Ltd,2.340723034,1.917973653,2.358139259,0.104335769,69.92896099,0.255641873,1.437245178,1.81234,185.7,6.5,6.7,61.2,21731.40039,0.079383999,0.007305171,12.44999981,-0.036377729,0.033473573,7.22,4.74,4.22,0.52,82.30200195,-0.012332549,0.002830011
01-01-2024,C1,Alpha Holdings Ltd,2.189959024,1.884261643,1.577759303,0.110569609,59.2817299,1.794445785,1.663097746,1.39343,185.5,6.5,6.3,61,21725.69922,-0.000262347,0.009753956,14.35000038,0.15261049,0.045922375,7.2,5.14,4.37,0.77,83.10970306,0.009846091,0.002670721
01-02-2024,C1,Alpha Holdings Ltd,2.228509712,1.938897641,2.018980174,0.114936038,55.99049572,1.90485697,1.531122332,1.39343,185.8,6.5,6.3,61.6,21982.80078,0.011833983,0.005698063,13.39999962,-0.066202142,0.052873473,7.09,5.14,4.37,0.77,82.91190338,-0.002374415,0.00090924
01-03-2024,C1,Alpha Holdings Ltd,2.145800557,1.851468319,1.864816444,0.115249686,62.9372776,1.990016678,1.53927184,1.39343,185.8,6.5,6.3,61.9,22326.90039,0.015653129,0.00757523,13.01000023,-0.029104433,0.03613526,7.07,5.14,4.37,0.77,83.39299774,0.005805926,0.001394591
01-04-2024,C1,Alpha Holdings Ltd,2.236337018,1.386702402,1.861557977,0.089684985,61.09054729,2.146281077,1.351501644,1.26244,186.7,6.5,6.2,63.4,22604.84961,0.012449073,0.006263695,15.64999962,0.20292078,0.068365423,7.15,5.14,4.37,0.77,83.45110321,0.000715174,0.00133268
01-05-2024,C1,Alpha Holdings Ltd,2.297869051,2.05920224,2.08834558,0.069215801,77.67674939,2.213180235,1.051506041,1.26244,187.7,6.5,6.2,64.1,22530.69922,-0.003280287,0.006831935,12.92000008,-0.17444087,0.053586169,7.05,5.14,4.37,0.77,83.32089996,-0.00154921,0.001052357
01-06-2024,C1,Alpha Holdings Ltd,2.828288815,2.163351512,1.859600456,0.054299196,60.83813494,2.297031193,1.365729962,1.26244,190.2,6.5,6.2,65.1,24010.59961,0.065683731,0.01853947,12.43999958,-0.037151741,0.035535776,7.02,5.14,4.37,0.77,83.45089722,0.0016042,0.002181514
01-07-2024,C1,Alpha Holdings Ltd,2.296161413,1.919712748,1.787571262,0.118709545,62.47636683,2.012480608,1.539013206,1.54638,193,6.5,5.8,63.3,24951.15039,0.039172315,0.00548506,16.36000061,0.315112634,0.071242916,7.01,5.14,4.37,0.77,83.73899841,0.003449731,0.000528663
01-08-2024,C1,Alpha Holdings Ltd,2.20199339,2.126284367,2.305526732,0.121286817,71.51254292,2.010985012,1.473828898,1.54638,193,6.5,5.8,63.1,25235.90039,0.011412299,0.009096944,15,-0.083129619,0.183044384,6.91,5.14,4.37,0.77,83.89510345,0.001872843,0.000991533
01-09-2024,C1,Alpha Holdings Ltd,2.067243861,1.892369485,1.920029923,0.08020592,60.69519101,1.926217553,1.59204717,1.54638,194.2,6.5,5.8,63.3,25810.84961,0.022782988,0.007314974,16.72999954,0.115333303,0.106478356,6.83,5.14,4.37,0.77,83.71640015,-0.002127197,0.000710362
01-10-2024,C1,Alpha Holdings Ltd,2.175863806,1.962746836,2.013640594,0.082997021,63.30202594,2.145894116,1.283750059,1.88547,196.8,6.5,5.7,64,24205.34961,-0.062202524,0.007056678,23.15999985,0.384339539,0.069130957,6.79,5.14,4.37,0.77,84.0891037,0.004449043,0.000769989
01-11-2024,C1,Alpha Holdings Ltd,1.996578418,1.955224771,1.993022801,0.103006957,62.79659977,2.033792127,1.510040292,1.88547,196.5,6.5,5.7,64.7,24131.09961,-0.003067504,0.010418839,13.51000023,-0.416666653,0.065885979,6.82,5.14,4.37,0.77,84.47160339,0.004543243,0.000657685
01-12-2024,C1,Alpha Holdings Ltd,2.05403555,1.88422937,2.206919917,0.109020931,62.04186369,1.724613388,1.433069964,1.88547,195.4,6.5,5.7,64.7,23644.80078,-0.020152369,0.006881585,17.35000038,0.284233907,0.184829899,6.78,5.14,4.37,0.77,85.38600159,0.010794638,0.001584941
01-01-2015,C2,Orion Finance Pvt Ltd,0.956828681,0.644873196,2.916635147,0.190904459,78.10772803,0.80802273,1.337353154,1.68428,124.8,7.75,5.6,22.3,8808.900391,0.06353003,0.011881675,20.96999931,,0.093128106,7.79,3.97,2.15,1.82,61.79600143,-0.019598485,0.003640151
01-02-2015,C2,Orion Finance Pvt Ltd,1.033064986,0.672015642,2.743170608,0.214656528,70.38788796,1.065146182,1.528798949,1.68428,124.8,7.75,5.6,22.6,8844.599609,0.004052631,0.008215748,13.34000015,-0.363853095,0.055852611,7.73,3.97,2.15,1.82,61.75400162,-0.000603892,0.002827327
01-03-2015,C2,Orion Finance Pvt Ltd,1.43794045,0.500143532,1.989320387,0.178381302,63.65787642,1.287591407,1.255689691,1.68428,124.8,7.5,5.6,23.3,8491,-0.039979154,0.009866547,15.28999996,0.146176896,0.059894488,7.82,3.97,2.15,1.82,62.50899887,0.012306338,0.003798811
01-04-2015,C2,Orion Finance Pvt Ltd,0.934788834,0.61457263,2.378157158,0.211229519,66.44366969,0.809248954,1.566982075,2.14174,124.8,7.5,5.6,23.8,8181.5,-0.036450359,0.009257384,14.55000019,-0.048397631,0.055384188,7.84,3.97,2.15,1.82,63.44200134,0.014990586,0.004026208
01-05-2015,C2,Orion Finance Pvt Ltd,1.182566507,0.651922865,2.639794766,0.218802514,69.92395178,1.087549791,1.321815453,2.14174,124.8,7.5,5.6,24.2,8433.650391,0.03081958,0.012442466,13.84000015,-0.048797253,0.073263348,7.85,3.97,2.15,1.82,63.82500076,0.006189163,0.004114306
01-06-2015,C2,Orion Finance Pvt Ltd,1.058659749,0.644649803,2.219758083,0.16505404,65.13517303,0.919329765,1.307741285,2.14174,124.8,7.25,5.6,24.1,8368.5,-0.007725052,0.009547802,18.22999954,0.317196484,0.096221203,7.81,3.97,2.15,1.82,63.72399902,-0.001498065,0.002855968
01-07-2015,C2,Orion Finance Pvt Ltd,1.236741761,0.541889611,2.313122908,0.154428649,53.27742507,1.057128973,1.667328886,1.84623,124.8,7.25,5.6,23.8,8532.849609,0.019639076,0.008711399,12.11999989,-0.335161811,0.092860232,7.82,3.97,2.15,1.82,64.11799622,0.006234018,0.002510149
01-08-2015,C2,Orion Finance Pvt Ltd,0.849887262,0.644365148,2.590639588,0.191735924,66.57428382,0.716369572,1.28645498,1.84623,124.8,7.25,5.6,23.8,7971.299805,-0.065810348,0.015788773,28.43000031,1.345709618,0.165667823,7.79,3.97,2.15,1.82,66.14299774,0.031391967,0.005249287
01-09-2015,C2,Orion Finance Pvt Ltd,1.369292711,0.694888238,2.380688686,0.192757181,54.90889971,1.260897146,1.422300511,1.84623,125.4,6.75,5.6,24,7948.899902,-0.002810069,0.012806851,24.5,-0.138234269,0.084892771,7.73,3.97,2.15,1.82,65.91999817,-0.003257827,0.003368356
01-10-2015,C2,Orion Finance Pvt Ltd,1.051385362,0.589250812,2.227414813,0.19612767,61.07456618,0.834523171,1.559999519,2.03254,126.1,6.75,5.6,24.2,8065.799805,0.014706425,0.007060676,15.06999969,-0.384897972,0.059771919,7.6,3.97,2.15,1.82,65.44400024,-0.00713099,0.003308641
01-11-2015,C2,Orion Finance Pvt Ltd,1.348484138,0.699615377,1.521579671,0.179280728,67.94829181,1.307790031,1.377080755,2.03254,126.6,6.75,5.6,24.8,7935.25,-0.016185599,0.007530793,16.12999916,0.070338387,0.075762094,7.75,3.97,2.15,1.82,66.90000153,0.0220822,0.002580217
01-12-2015,C2,Orion Finance Pvt Ltd,1.740402923,0.618605345,2.73202158,0.188260401,76.27276111,1.327230196,1.585986473,2.03254,126.1,6.75,5.6,25,7946.350098,0.001398834,0.007874616,18.20999908,0.128952265,0.109256132,7.79,3.97,2.15,1.82,66.45500183,-0.006576485,0.002960001
01-01-2016,C2,Orion Finance Pvt Ltd,0.93832945,0.558763425,2.350873746,0.200702783,61.87631696,0.893555699,2.06317682,2.90244,126.3,6.75,5.6,25,7563.549805,-0.048173097,0.011654482,20.20000076,0.109280713,0.100604257,7.67,4.06,2.45,1.61,68.09300232,0.024466558,0.003212784
01-02-2016,C2,Orion Finance Pvt Ltd,1.049287269,0.513830668,2.672975666,0.169662919,66.29365446,1.00356745,1.200878319,2.90244,126,6.75,5.6,25.5,6987.049805,-0.076220824,0.013335085,20.54999924,0.017326656,0.062132579,7.72,4.06,2.45,1.61,68.73000336,0.009446936,0.003656259
01-03-2016,C2,Orion Finance Pvt Ltd,1.148457675,0.671871603,2.302022,0.223699199,56.60853517,0.892837909,1.148043028,2.90244,126,6.75,5.6,26.6,7738.399902,0.10753467,0.010981738,13.94999981,-0.321167867,0.053476238,7.58,4.06,2.45,1.61,66.36799622,-0.034757905,0.004112404
01-04-2016,C2,Orion Finance Pvt Ltd,1.468960471,0.596612816,2.981226702,0.159560418,77.10442178,1.237927007,1.872263611,1.78095,127.3,6.5,5.6,28.5,7849.799805,0.014395728,0.009957672,15.69999981,0.12544803,0.065774602,7.44,4.06,2.45,1.61,66.43800354,0.001136118,0.002860568
01-05-2016,C2,Orion Finance Pvt Ltd,0.94350051,0.646732362,2.595186994,0.197432939,63.15077345,0.79722914,1.583797424,1.78095,128.6,6.5,5.6,27,8160.100098,0.039529708,0.009115354,14.18999958,-0.09617836,0.053062161,7.28,4.06,2.45,1.61,67.13300323,0.010474889,0.002504459
01-06-2016,C2,Orion Finance Pvt Ltd,1.010315055,0.442102888,2.431851083,0.189084856,71.29746971,1.016619573,1.138427461,1.78095,130.1,6.5,5.6,27.2,8287.75,0.015643178,0.007830522,15.63000011,0.101479956,0.146735047,7.5,4.06,2.45,1.61,67.41600037,0.004362668,0.003853849
01-07-2016,C2,Orion Finance Pvt Ltd,0.996124862,0.495185019,2.058573496,0.215436,63.98267154,0.849923497,1.100534969,2.29156,131.1,6.5,5.6,27.2,8638.5,0.042321499,0.005885692,11.86999989,-0.240563033,0.046060476,7.35,4.06,2.45,1.61,67.00700378,-0.006014348,0.002644918
01-08-2016,C2,Orion Finance Pvt Ltd,1.014133857,0.397636257,2.523230106,0.187034455,73.73279495,1.037832839,1.67469037,2.29156,131.1,6.5,5.6,27.6,8786.200195,0.017097898,0.006770555,13.42000008,0.130581315,0.046454732,7.14,4.06,2.45,1.61,67.12660217,0.001821488,0.00186175
01-09-2016,C2,Orion Finance Pvt Ltd,0.998882624,0.572226238,2.350487423,0.233754423,66.23120918,0.93714523,1.409435792,2.29156,130.9,6.5,5.6,29.1,8611.150391,-0.019923266,0.008246087,13.28999996,-0.009687043,0.130045333,6.86,4.06,2.45,1.61,66.81629944,-0.004535916,0.003041404
01-10-2016,C2,Orion Finance Pvt Ltd,1.144558288,0.574463931,2.281693504,0.193187166,68.05482454,0.951409104,1.440195385,1.36379,131.4,6.25,5.6,28.4,8638,0.003118005,0.007720261,17.05999947,0.283671897,0.052456977,6.78,4.06,2.45,1.61,66.78140259,-0.000479775,0.002065412
01-11-2016,C2,Orion Finance Pvt Ltd,1.084340089,0.40733194,2.721876241,0.199149233,52.82830057,1.084124317,1.370148495,1.36379,131.2,6.25,5.6,27,8224.5,-0.047869877,0.01160941,13.32999992,-0.218640074,0.080502042,6.61,4.06,2.45,1.61,68.60800171,0.027139577,0.003634735
01-12-2016,C2,Orion Finance Pvt Ltd,1.149291055,0.513305218,2.640258386,0.197750847,65.84962588,0.959576025,1.571538252,1.36379,130.4,6.25,5.6,20.7,8185.799805,-0.004705477,0.008206978,14.03999996,0.053263319,0.052810668,6.53,4.06,2.45,1.61,67.93299866,-0.009808694,0.002696713
01-01-2017,C2,Orion Finance Pvt Ltd,1.242626597,0.656720198,2.49210361,0.199518684,65.47702681,1.41701875,1.408636556,0.79959,130.3,6.25,5.6,20.9,8561.299805,0.045872121,0.006149336,11.98999977,-0.14601141,0.052104335,6.79,3.51,2.37,1.14,67.82099915,-0.001565163,0.002842464
01-02-2017,C2,Orion Finance Pvt Ltd,1.082112758,0.626908608,2.581746469,0.080465207,75.1206189,1.04623076,1.287080215,0.79959,130.6,6.25,5.6,22.5,8879.599609,0.037178911,0.00546724,12.92000008,0.077564664,0.043464687,6.98,3.51,2.37,1.14,66.69319916,-0.016705985,0.002424155
01-03-2017,C2,Orion Finance Pvt Ltd,1.129140144,0.531724424,2.427736434,0.198794712,67.44008524,1.052511863,1.598427884,0.79959,130.9,6.25,5.6,24.2,9173.75,0.033126538,0.005866886,12.36999989,-0.042569674,0.048571729,7.12,3.51,2.37,1.14,64.79000092,-0.028865795,0.002478503
01-04-2017,C2,Orion Finance Pvt Ltd,1.139723177,0.438673469,2.166861263,0.213157866,61.64541635,1.090709416,1.708513615,2.05853,131.1,6.25,5.6,26.5,9304.049805,0.014203549,0.005213534,10.81999969,-0.125303169,0.079225503,7.16,3.51,2.37,1.14,64.05999756,-0.011249495,0.002871734
01-05-2017,C2,Orion Finance Pvt Ltd,1.038601933,0.619709654,2.395056391,0.192531045,58.02422557,0.820882398,1.301978578,2.05853,131.4,6.25,5.6,27.4,9621.25,0.034092702,0.00580006,10.40999985,-0.037892778,0.116172215,7.11,3.51,2.37,1.14,64.61859894,0.008826905,0.003610395
01-06-2017,C2,Orion Finance Pvt Ltd,1.379125414,0.451879302,2.355917143,0.166356557,73.67812274,1.158331026,1.673146846,2.05853,132,6.25,5.6,28,9520.900391,-0.010429997,0.003456632,11.18000031,0.073967384,0.058693125,6.58,3.51,2.37,1.14,64.78510284,0.002626743,0.002252245
01-07-2017,C2,Orion Finance Pvt Ltd,0.930982982,0.832395589,2.741507584,0.185722836,79.15956372,0.605194265,1.316952672,1.6482,134.2,6.25,5.6,27.8,10077.09961,0.058418763,0.004587663,10.26000023,-0.082289808,0.046663381,6.55,3.51,2.37,1.14,64.12349701,-0.010234048,0.001721191
01-08-2017,C2,Orion Finance Pvt Ltd,0.76205388,0.751690478,1.899756976,0.238791844,63.47821009,0.741108936,1.550634507,1.6482,135.4,6,5.6,28.3,9917.900391,-0.015798119,0.007236778,10.59000015,0.032163735,0.136238961,6.6,3.51,2.37,1.14,63.9762001,-0.002240172,0.002323333
01-09-2017,C2,Orion Finance Pvt Ltd,1.220398769,0.635271151,2.47823827,0.190967601,64.4367319,1.006345146,1.321533131,1.6482,135.2,6,5.6,28.2,9788.599609,-0.013037112,0.006341975,9.510000229,-0.101982994,0.061332792,6.72,3.51,2.37,1.14,65.36000061,0.021465299,0.00235063
01-10-2017,C2,Orion Finance Pvt Ltd,0.871758576,0.704242082,2.261743955,0.153977401,60.08055327,0.819177469,1.640503029,1.87871,136.1,6,5.6,29.1,10335.2998,0.055850706,0.004845313,10.18000031,0.070452162,0.049106035,6.94,3.51,2.37,1.14,64.8423996,-0.00784734,0.003115362
01-11-2017,C2,Orion Finance Pvt Ltd,0.872115572,0.584688694,2.611993568,0.172852575,60.44287629,0.794093977,1.554493955,1.87871,137.6,6,5.6,29.3,10226.5498,-0.010522191,0.005842264,11.27999973,0.10805495,0.059785843,7.17,3.51,2.37,1.14,64.41480255,-0.006512047,0.00321494
01-12-2017,C2,Orion Finance Pvt Ltd,0.881167441,0.746893479,2.424434688,0.180640199,66.28179336,0.798662711,1.593546543,1.87871,137.2,6,5.6,29.6,10530.7002,0.029741252,0.006220332,11.03999996,-0.021276576,0.047331523,7.35,3.51,2.37,1.14,64.06199646,-0.005459176,0.001795704
01-01-2018,C2,Orion Finance Pvt Ltd,1.078385065,0.611211178,2.236380432,0.178961445,73.08857829,0.819291701,1.392211442,2.14694,136.9,6,5.6,29.9,11027.7002,0.047195342,0.004997524,13.53999996,0.226449276,0.07951545,7.22,4.22,3.14,1.08,63.76990128,-0.004488811,0.002710022
01-02-2018,C2,Orion Finance Pvt Ltd,1.218888248,0.681868531,2.236728435,0.208277496,60.38951392,1.028687057,1.503144519,2.14694,136.4,6,5.6,30.5,10492.84961,-0.048500646,0.008942343,19.85000038,0.46602662,0.29853734,7.57,4.22,3.14,1.08,64.91000366,0.01783968,0.003425586
01-03-2018,C2,Orion Finance Pvt Ltd,0.90154364,0.821666922,2.090698413,0.198415878,64.910856,0.868527028,1.66305657,2.14694,136.5,6,5.6,31.2,10113.7002,-0.036134075,0.009030576,19.96999931,0.006045286,0.1130396,7.61,4.22,3.14,1.08,65.02999878,0.001914292,0.002531818
01-04-2018,C2,Orion Finance Pvt Ltd,1.393292363,0.453457213,2.527303306,0.221409336,61.5510121,1.019150041,1.833284022,1.30975,137.1,6,5.6,32.4,10739.34961,0.061861574,0.00568641,15.93000031,-0.202303412,0.076936738,7.55,4.22,3.14,1.08,66.61000061,0.024108146,0.002974967
01-05-2018,C2,Orion Finance Pvt Ltd,1.404153214,0.551793185,2.617672862,0.224787396,65.09430203,1.210502549,1.303378716,1.30975,137.8,6,5.6,32.6,10736.15039,-0.000297897,0.00642365,15.43000031,-0.031387319,0.083369408,7.85,4.22,3.14,1.08,67.43000031,0.012613423,0.005839715
01-06-2018,C2,Orion Finance Pvt Ltd,0.926353326,0.548495601,2.387717371,0.177038655,66.65101402,0.836817458,1.166364345,1.30975,138.5,6.25,5.6,32.7,10714.2998,-0.002035235,0.006060805,16.09000015,0.042773807,0.089500269,7.94,4.22,3.14,1.08,68.79669952,0.020344301,0.005191209
01-07-2018,C2,Orion Finance Pvt Ltd,1.134789097,0.690504905,1.848857246,0.199700595,54.81527222,1.160624726,1.508771029,1.39663,139.8,6.25,5.6,32.9,11356.5,0.059938606,0.004621228,12.82999992,-0.202610329,0.058512414,7.8,4.22,3.14,1.08,68.68499756,-0.001489728,0.003588178
01-08-2018,C2,Orion Finance Pvt Ltd,1.457921618,0.581102153,2.965028091,0.194148138,71.62585309,1.212861428,1.4088709,1.39663,140.4,6.5,5.6,33,11680.5,0.028529917,0.005445766,12.85999966,0.002338249,0.068776754,7.82,4.22,3.14,1.08,71.40499878,0.039222555,0.00566817
